,Unnamed: 0,Country Name,Counterpart-Area Name,Series Name,Series Code,Year,Value
3854,156640,Ghana,"Germany, Fed. Rep. of","PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2027,132365653.6
3855,156650,Ghana,"Germany, Fed. Rep. of","PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2027,13730506.2
3856,156653,Ghana,"Germany, Fed. Rep. of","PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2027,132130214.4
3857,156656,Ghana,"Germany, Fed. Rep. of","PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2027,13730506.2
3858,156657,Ghana,"Germany, Fed. Rep. of","PS, other private creditors (TDS, current US$)",DT.TDS.PROP.PS.CD,2027,235439.2
3859,156658,Ghana,"Germany, Fed. Rep. of","PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2027,132365653.6
3860,157570,Ghana,Hong Kong,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,339780.0
3861,157581,Ghana,Hong Kong,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,339780.0
3862,157582,Ghana,Hong Kong,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,339780.0
3863,157586,Ghana,Hong Kong,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,339780.0
3864,157587,Ghana,Hong Kong,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,339780.0
3865,157588,Ghana,Hong Kong,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,339780.0
3866,157592,Ghana,Hong Kong,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2027,339780.0
3867,157597,Ghana,Hong Kong,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2027,339780.0
3868,157614,Ghana,Hong Kong,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2027,339780.0
3869,157620,Ghana,Hong Kong,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2027,339780.0
3870,157633,Ghana,Hong Kong,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2027,339780.0
3871,157638,Ghana,Hong Kong,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2027,339780.0
3872,157780,Ghana,India,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,6397000.0
3873,157791,Ghana,India,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,102170603.2
3874,157792,Ghana,India,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,102170603.2
3875,157796,Ghana,India,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,102170603.2
3876,157797,Ghana,India,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,102170603.2
3877,157798,Ghana,India,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,102170603.2
3878,157799,Ghana,India,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2027,102170603.2
3879,157805,Ghana,India,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2027,102170603.2
3880,157821,Ghana,India,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2027,102170603.2
3881,157822,Ghana,India,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2027,10524000.0
3882,157840,Ghana,India,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2027,102170603.2
3883,157846,Ghana,India,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2027,102170603.2
3884,158200,Ghana,International Fund for Agricultural Dev.,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,1871468.3
3885,158211,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,8157322.3
3886,158212,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,8542890.4
3887,158216,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,8542890.4
3888,158217,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,8542890.4
3889,158218,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,8542890.4
3890,158223,Ghana,International Fund for Agricultural Dev.,"GG, multilateral (TDS, current US$)",DT.TDS.MLAT.GG.CD,2027,8157322.3
3891,158225,Ghana,International Fund for Agricultural Dev.,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2027,8157322.3
3892,158229,Ghana,International Fund for Agricultural Dev.,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2027,8542890.4
3893,158264,Ghana,International Fund for Agricultural Dev.,"PS, multilateral (TDS, current US$)",DT.TDS.MLAT.PS.CD,2027,8542890.4
3894,158266,Ghana,International Fund for Agricultural Dev.,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2027,8542890.4
3895,158428,Ghana,International Monetary Fund,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,299540855.5
3896,158438,Ghana,International Monetary Fund,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,2027,299540855.5
3897,158830,Ghana,Israel,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,6254236.8
3898,158841,Ghana,Israel,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,14392814.3
3899,158842,Ghana,Israel,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,14392814.3
3900,158846,Ghana,Israel,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,14392814.3
3901,158847,Ghana,Israel,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,14392814.3
3902,158848,Ghana,Israel,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,14392814.3
3903,158852,Ghana,Israel,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2027,14392814.3
3904,158857,Ghana,Israel,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2027,14392814.3
3905,158874,Ghana,Israel,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2027,14392814.3
3906,158880,Ghana,Israel,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2027,14392814.3
3907,158893,Ghana,Israel,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2027,14392814.3
3908,158898,Ghana,Israel,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2027,14392814.3
3909,158900,Ghana,Italy,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,5949547.8
3910,158911,Ghana,Italy,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,12099781.5
3911,158912,Ghana,Italy,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,12099781.5
3912,158916,Ghana,Italy,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,12099781.5
3913,158917,Ghana,Italy,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,12099781.5
3914,158918,Ghana,Italy,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,12099781.5
3915,158919,Ghana,Italy,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2027,599361.1
3916,158922,Ghana,Italy,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2027,11500420.4
3917,158925,Ghana,Italy,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2027,599361.1
3918,158927,Ghana,Italy,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2027,11500420.4
3919,158941,Ghana,Italy,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2027,599361.1
3920,158942,Ghana,Italy,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2027,546128.9
3921,158944,Ghana,Italy,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2027,11500420.4
3922,158950,Ghana,Italy,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2027,11500420.4
3923,158960,Ghana,Italy,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2027,599361.1
3924,158963,Ghana,Italy,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2027,11500420.4
3925,158966,Ghana,Italy,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2027,599361.1
3926,158968,Ghana,Italy,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2027,11500420.4
3927,159040,Ghana,Japan,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,87558.0
3928,159051,Ghana,Japan,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,3362365.1
3929,159052,Ghana,Japan,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,3362365.1
3930,159056,Ghana,Japan,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,3362365.1
3931,159057,Ghana,Japan,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,3362365.1
3932,159058,Ghana,Japan,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,3362365.1
3933,159059,Ghana,Japan,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2027,3362365.1
3934,159065,Ghana,Japan,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2027,3362365.1
3935,159081,Ghana,Japan,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2027,3362365.1
3936,159082,Ghana,Japan,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2027,3362365.1
3937,159100,Ghana,Japan,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2027,3362365.1
3938,159106,Ghana,Japan,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2027,3362365.1
3939,159460,Ghana,"Korea, Republic of","Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,9608220.2
3940,159471,Ghana,"Korea, Republic of","Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,117705603.3
3941,159472,Ghana,"Korea, Republic of","Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,117705603.3
3942,159476,Ghana,"Korea, Republic of","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,117705603.3
3943,159477,Ghana,"Korea, Republic of","Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,117705603.3
3944,159478,Ghana,"Korea, Republic of","Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,117705603.3
3945,159479,Ghana,"Korea, Republic of","GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2027,9205603.3
3946,159485,Ghana,"Korea, Republic of","GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2027,9205603.3
3947,159486,Ghana,"Korea, Republic of","GG, other private creditors (TDS, current US$)",DT.TDS.PROP.GG.CD,2027,108500000.0
3948,159487,Ghana,"Korea, Republic of","GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2027,108500000.0
3949,159501,Ghana,"Korea, Republic of","PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2027,9205603.3
3950,159502,Ghana,"Korea, Republic of","PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2027,9205603.3
3951,159510,Ghana,"Korea, Republic of","PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2027,108500000.0
3952,159520,Ghana,"Korea, Republic of","PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2027,9205603.3
3953,159526,Ghana,"Korea, Republic of","PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2027,9205603.3
3954,159527,Ghana,"Korea, Republic of","PS, other private creditors (TDS, current US$)",DT.TDS.PROP.PS.CD,2027,108500000.0
3955,159528,Ghana,"Korea, Republic of","PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2027,108500000.0
3956,159600,Ghana,Kuwait,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,849586.7
3957,159611,Ghana,Kuwait,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,5181366.6
3958,159612,Ghana,Kuwait,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,5181366.6
3959,159616,Ghana,Kuwait,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,5181366.6
3960,159617,Ghana,Kuwait,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,5181366.6
3961,159618,Ghana,Kuwait,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,5181366.6
3962,159619,Ghana,Kuwait,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2027,5181366.6
3963,159625,Ghana,Kuwait,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2027,5181366.6
3964,159641,Ghana,Kuwait,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2027,5181366.6
3965,159642,Ghana,Kuwait,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2027,4089391.1
3966,159660,Ghana,Kuwait,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2027,5181366.6
3967,159666,Ghana,Kuwait,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2027,5181366.6
3968,160370,Ghana,Luxembourg,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,10000.0
3969,160381,Ghana,Luxembourg,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,10000.0
3970,160382,Ghana,Luxembourg,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,10000.0
3971,160386,Ghana,Luxembourg,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,10000.0
3972,160387,Ghana,Luxembourg,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,10000.0
3973,160388,Ghana,Luxembourg,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,10000.0
3974,160396,Ghana,Luxembourg,"GG, other private creditors (TDS, current US$)",DT.TDS.PROP.GG.CD,2027,10000.0
3975,160397,Ghana,Luxembourg,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2027,10000.0
3976,160420,Ghana,Luxembourg,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2027,10000.0
3977,160437,Ghana,Luxembourg,"PS, other private creditors (TDS, current US$)",DT.TDS.PROP.PS.CD,2027,10000.0
3978,160438,Ghana,Luxembourg,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2027,10000.0
3979,162050,Ghana,Netherlands,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,19247404.4
3980,162061,Ghana,Netherlands,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,24619028.1
3981,162062,Ghana,Netherlands,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,24619028.1
3982,162066,Ghana,Netherlands,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,24619028.1
3983,162067,Ghana,Netherlands,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,24619028.1
3984,162068,Ghana,Netherlands,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,24619028.1
3985,162072,Ghana,Netherlands,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2027,24619028.1
3986,162077,Ghana,Netherlands,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2027,24619028.1
3987,162094,Ghana,Netherlands,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2027,24619028.1
3988,162100,Ghana,Netherlands,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2027,24619028.1
3989,162113,Ghana,Netherlands,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2027,24619028.1
3990,162118,Ghana,Netherlands,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2027,24619028.1
3991,162400,Ghana,Nigeria,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,9000.0
3992,162411,Ghana,Nigeria,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,143000.0
3993,162412,Ghana,Nigeria,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,143000.0
3994,162416,Ghana,Nigeria,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,143000.0
3995,162417,Ghana,Nigeria,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,143000.0
3996,162418,Ghana,Nigeria,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,143000.0
3997,162419,Ghana,Nigeria,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2027,143000.0
3998,162425,Ghana,Nigeria,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2027,143000.0
3999,162441,Ghana,Nigeria,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2027,143000.0
4000,162460,Ghana,Nigeria,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2027,143000.0
4001,162466,Ghana,Nigeria,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2027,143000.0
4002,162470,Ghana,Nordic Development Fund,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,5493234.2
4003,162481,Ghana,Nordic Development Fund,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,7713907.5
4004,162482,Ghana,Nordic Development Fund,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,7713907.5
4005,162486,Ghana,Nordic Development Fund,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,7713907.5
4006,162487,Ghana,Nordic Development Fund,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,7713907.5
4007,162488,Ghana,Nordic Development Fund,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,7713907.5
4008,162493,Ghana,Nordic Development Fund,"GG, multilateral (TDS, current US$)",DT.TDS.MLAT.GG.CD,2027,7713907.5
4009,162495,Ghana,Nordic Development Fund,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2027,7713907.5
4010,162499,Ghana,Nordic Development Fund,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2027,7713907.5
4011,162534,Ghana,Nordic Development Fund,"PS, multilateral (TDS, current US$)",DT.TDS.MLAT.PS.CD,2027,7713907.5
4012,162536,Ghana,Nordic Development Fund,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2027,7713907.5
4013,162890,Ghana,OPEC Fund for International Dev.,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,364000.0
4014,162901,Ghana,OPEC Fund for International Dev.,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,2562943.7
4015,162902,Ghana,OPEC Fund for International Dev.,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,2562943.7
4016,162906,Ghana,OPEC Fund for International Dev.,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,2562943.7
4017,162907,Ghana,OPEC Fund for International Dev.,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,2562943.7
4018,162908,Ghana,OPEC Fund for International Dev.,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,2562943.7
4019,162913,Ghana,OPEC Fund for International Dev.,"GG, multilateral (TDS, current US$)",DT.TDS.MLAT.GG.CD,2027,2562943.7
4020,162915,Ghana,OPEC Fund for International Dev.,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2027,2562943.7
4021,162919,Ghana,OPEC Fund for International Dev.,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2027,2562943.7
4022,162954,Ghana,OPEC Fund for International Dev.,"PS, multilateral (TDS, current US$)",DT.TDS.MLAT.PS.CD,2027,2562943.7
4023,162956,Ghana,OPEC Fund for International Dev.,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2027,2562943.7
4024,164360,Ghana,Saudi Arabia,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,780133.3
4025,164371,Ghana,Saudi Arabia,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,2819054.0
4026,164372,Ghana,Saudi Arabia,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,2819054.0
4027,164376,Ghana,Saudi Arabia,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,2819054.0
4028,164377,Ghana,Saudi Arabia,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,2819054.0
4029,164378,Ghana,Saudi Arabia,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,2819054.0
4030,164379,Ghana,Saudi Arabia,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2027,2819054.0
4031,164385,Ghana,Saudi Arabia,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2027,2819054.0
4032,164401,Ghana,Saudi Arabia,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2027,2819054.0
4033,164402,Ghana,Saudi Arabia,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2027,1733054.0
4034,164420,Ghana,Saudi Arabia,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2027,2819054.0
4035,164426,Ghana,Saudi Arabia,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2027,2819054.0
4036,165060,Ghana,South Africa,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,110994.8
4037,165071,Ghana,South Africa,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,29722284.6
4038,165072,Ghana,South Africa,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,29722284.6
4039,165076,Ghana,South Africa,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,29722284.6
4040,165077,Ghana,South Africa,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,29722284.6
4041,165078,Ghana,South Africa,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,29722284.6
4042,165082,Ghana,South Africa,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2027,29722284.6
4043,165087,Ghana,South Africa,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2027,29722284.6
4044,165104,Ghana,South Africa,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2027,29722284.6
4045,165110,Ghana,South Africa,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2027,29722284.6
4046,165123,Ghana,South Africa,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2027,29722284.6
4047,165128,Ghana,South Africa,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2027,29722284.6
4048,165200,Ghana,Spain,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2027,20326.0
4049,165211,Ghana,Spain,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,946987.1
4050,165212,Ghana,Spain,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,946987.1
4051,165216,Ghana,Spain,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,946987.1
4052,165217,Ghana,Spain,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,946987.1
4053,165218,Ghana,Spain,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,946987.1
4054,165219,Ghana,Spain,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2027,946987.1
4055,165225,Ghana,Spain,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2027,946987.1
4056,165241,Ghana,Spain,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2027,946987.1
4057,165242,Ghana,Spain,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2027,278578.9
4058,165260,Ghana,Spain,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2027,946987.1
4059,165266,Ghana,Spain,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2027,946987.1
4060,165701,Ghana,Sweden,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2027,919671.2
4061,165702,Ghana,Sweden,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2027,919671.2
4062,165706,Ghana,Sweden,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2027,919671.2
4063,165707,Ghana,Sweden,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2027,919671.2
4064,165708,Ghana,Sweden,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2027,919671.2
4065,165712,Ghana,Sweden,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2027,919671.2
4066,165717,Ghana,Sweden,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2027,919671.2
4067,165734,Ghana,Sweden,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2027,919671.2
